-0.57467,-12.43,59.655,112.09,4651.4,-29.286,2222.6,3 Battery fault
0.0,0.0,9.3361,117.57,4677.1,0.0,2275.3,3 Battery fault
0.0,0.0,-5.7419,27.651,210.89,0.0,288.12,3 Battery fault
-14.262,0.0,10.084,95.103,4188.8,-32.048,1953.1,0 No fault
47.818,0.021839,-19.385,105.67,26.426,118.95,884.61,4 ICE fault
0.0,0.0,39.747,100.63,11395.0,0.0,4000.8,1 Motor fault
2.8998,0.0,11.839,86.22,3946.1,6.6999,1811.9,2 Generator fault
0.0,0.0,-1.6171,12.673,-10.933,0.0,102.17,1 Motor fault
32.827,0.90549,-17.478,62.193,1013.3,81.93,797.77,4 ICE fault
0.0,0.00020543,-3.3176,18.397,0.66398,0.00047214,152.91,1 Motor fault
0.0,0.0,37.021,117.5,10905.0,0.0,4004.7,3 Battery fault
9.8044,0.68595,-18.026,76.379,694.66,24.538,827.03,4 ICE fault
0.0,0.0,-23.825,75.504,2157.9,0.0,1226.2,1 Motor fault
0.0,0.0,34.335,133.83,10423.0,0.0,4006.3,3 Battery fault
0.0,0.0,99.516,125.21,9395.8,0.0,3649.4,1 Motor fault
0.0,0.0,-17.177,76.31,933.06,0.0,892.68,1 Motor fault
0.0,0.0,-8.3143,38.415,358.74,0.0,418.56,3 Battery fault
2.6487,0.0,10.912,68.019,3451.1,6.1158,1523.3,2 Generator fault
0.0,0.0,-11.243,65.447,47.286,0.0,556.45,3 Battery fault
-15.369,1.2958,-17.208,61.727,1015.1,-31.62,794.41,4 ICE fault
52.3,0.0,16.652,128.4,5122.1,131.02,2488.7,0 No fault
0.0,0.0,-20.852,112.84,371.97,0.0,1040.0,1 Motor fault
0.0,0.0,-22.829,64.248,2330.4,0.0,1180.7,3 Battery fault
24.764,1.3539,-16.718,45.596,1383.2,62.64,762.74,0 No fault
-30.275,0.0,9.7623,117.8,4809.0,-66.081,2313.8,0 No fault
27.218,0.0,14.136,74.604,3638.3,65.419,1630.0,0 No fault
0.0,0.0,-18.59,95.684,3642.2,0.0,1806.1,1 Motor fault
-4.3629,0.36198,-18.438,90.243,341.52,-9.1412,844.03,4 ICE fault
0.0,0.0,25.755,96.757,5323.2,0.0,2281.9,3 Battery fault
0.0,0.0,-15.176,62.818,894.5,0.0,769.96,3 Battery fault
-4.8649,0.0,10.221,76.761,3688.7,-11.098,1661.9,2 Generator fault
5.8717,-13.841,60.662,134.19,5251.2,-18.105,2572.7,0 No fault
